,Make,Model,Transmission,Drive_configuration,Engine_capacity,Body_type,Seating,Fuel,crsp_ksh
738,Daihatsu,"THOR G""SA II""",Continuously variable transmission,2WD,996.0,VAN,5,PETROL,2615677.2720000003
739,Daihatsu,WAKE G,Continuously variable transmission,2WD,658.0,VAN,4,PETROL,2858801.121
740,Daihatsu,WAKE G TURBO,Continuously variable transmission,2WD,658.0,VAN,4,PETROL,2665978.758
741,Daihatsu,WAKE G TURBO LEISURE EDITION,Continuously variable transmission,2WD,658.0,VAN,4,PETROL,2665978.758
742,Daihatsu,"WAKE G TURBO""SA II""",Continuously variable transmission,2WD,658.0,VAN,4,PETROL,2598910.11
743,Daihatsu,WAKE TURBO,Continuously variable transmission,2WD,658.0,VAN,4,PETROL,2665978.758
744,Dodge,HORNET PLUG-IN HYBRID R/T,Automatic transmission,AWD,1300.0,SUV,,HYBRID,6089550.53625
745,Dodge,HORNET PLUG-IN HYBRID R/T PLUS,Automatic transmission,AWD,1300.0,SUV,,HYBRID,6089550.536250001
746,Dodge,HORNET GT ,Automatic transmission,4WD,2000.0,SUV,,HYBRID,4246015.696875
747,Dodge,HORNET GT ,Automatic transmission,AWD,2000.0,SUV,,HYBRID,4386026.37375
748,Dodge,HORNET GT PLUS ,Automatic transmission,4WD,2000.0,SUV,,HYBRID,4881912.7528125
749,Dodge,HORNET GT PLUS ,Automatic transmission,AWD,2000.0,SUV,,HYBRID,4386026.37375
750,Dodge,DURANGO CITADEL,Automatic transmission,2WD,3600.0,SUV,,HYBRID,7562952.711562499
751,Dodge,DURANGO CITADEL,Automatic transmission,AWD,3600.0,SUV,,HYBRID,8071816.581562499
752,Dodge,DURANGO GT,Automatic transmission,2WD,3600.0,SUV,,HYBRID,5762371.539375
753,Dodge,DURANGO GT,Automatic transmission,AWD,3600.0,SUV,,HYBRID,12428415.123750001
754,Dodge,DURANGO GT,Automatic transmission,AWD,3600.0,SUV,,HYBRID,5628940.998750001
755,Dodge,DURANGO GT ,Automatic transmission,AWD,3600.0,SUV,,HYBRID,6142008.8446875
756,Dodge,DURANGO GT PLUS ,Automatic transmission,2WD,3600.0,SUV,,HYBRID,6054639.2578125
757,Dodge,DURANGO GT PLUS ,Automatic transmission,AWD,3600.0,SUV,,HYBRID,6274159.914375
758,Dodge,DURANGO GT PLUS ,Automatic transmission,AWD,3600.0,SUV,,HYBRID,5921391.49875
759,Dodge,DURANGO GT PREMIUM,Automatic transmission,2WD,3600.0,SUV,,HYBRID,6605542.8871875
760,Dodge,DURANGO GT PREMIUM,Automatic transmission,AWD,3600.0,SUV,,HYBRID,6886112.585625
761,Dodge,DURANGO SXT,Automatic transmission,2WD,3600.0,SUV,,HYBRID,5547603.2034375
762,Dodge,DURANGO SXT ,Automatic transmission,AWD,3600.0,SUV,,HYBRID,5861439.14625
763,Dodge,DURANGO SXT PLUS,Automatic transmission,2WD,3600.0,SUV,,HYBRID,5669701.2871875
764,Dodge,DURANGO SXT PLUS,Automatic transmission,AWD,3600.0,SUV,,HYBRID,5966904.1078125
765,Dodge,CHARGER DAYTONA R/T ,Automatic transmission,AWD,5700.0,SUV,,HYBRID,10600416.7171875
766,Dodge,CHARGER DAYTONA R/T SCAT PACK ,Automatic transmission,AWD,5700.0,SUV,,HYBRID,11879887.6546875
767,Dodge,DURANGO R/T,Automatic transmission,2WD,5700.0,SUV,,HYBRID,7346356.5600000005
768,Dodge,DURANGO R/T,Automatic transmission,AWD,5700.0,SUV,,HYBRID,7480152.66375
769,Dodge,DURANGO R/T,Automatic transmission,AWD,5700.0,SUV,,HYBRID,5921391.49875
770,Dodge,DURANGO R/T 20TH ANNIVERSARY PLUS,Automatic transmission,AWD,5700.0,SUV,,HYBRID,12428415.123750001
771,Dodge,DURANGO R/T 20TH ANNIVERSARY PLUS,Automatic transmission,AWD,5700.0,SUV,,HYBRID,7310531.373750001
772,Dodge,DURANGO R/T 20TH ANNIVERSARY PREMIUM,Automatic transmission,AWD,5700.0,SUV,,HYBRID,7310531.373750001
773,Dodge,DURANGO R/T PLUS,Automatic transmission,2WD,5700.0,SUV,,HYBRID,7714661.4084375
774,Dodge,DURANGO R/T PLUS,Automatic transmission,AWD,5700.0,SUV,,HYBRID,7958309.231249999
775,Dodge,DURANGO R/T PREMIUM,Automatic transmission,2WD,5700.0,SUV,,HYBRID,7504279.83
776,Dodge,DURANGO R/T PREMIUM,Automatic transmission,AWD,5700.0,SUV,,HYBRID,8303035.258125
777,Dodge,DURANGO R/T PREMIUM,Automatic transmission,AWD,5700.0,SUV,,HYBRID,7310531.373750001
778,Dodge,DURANGO SRT HELLCAT,Automatic transmission,AWD,6200.0,SUV,,HYBRID,7310531.373750001
779,Dodge,DURANGO SRT HELLCAT HAMMERHEAD,Automatic transmission,AWD,6200.0,SUV,,HYBRID,12428415.123750001
780,Dodge,DURANGO SRT HELLCAT PLUS,Automatic transmission,AWD,6200.0,SUV,,HYBRID,14970723.876562499
781,Dodge,DURANGO SRT HELLCAT PREMIUM,Automatic transmission,AWD,6200.0,SUV,,HYBRID,15251841.9196875
782,Dodge,DURANGO SRT HELLCAT SILVER BULLET,Automatic transmission,AWD,6200.0,SUV,,HYBRID,12428415.123750001
783,Dodge,DURANGO SRT 392,Automatic transmission,AWD,6400.0,SUV,,HYBRID,10713192.94125
784,Dodge,DURANGO SRT 392 PLUS,Automatic transmission,AWD,6400.0,SUV,,HYBRID,11497508.6259375
785,Dodge,DURANGO SRT 392 PREMIUM,Automatic transmission,AWD,6400.0,SUV,,HYBRID,11996136.7284375
786,Dodge,2C3CDZBT3MH58,Automatic transmission,2WD,6400.0,COUPE,,PETROL,14317969.075312499
787,Dodge,CHARENGER,Automatic transmission,2WD,5700.0,COUPE,,PETROL,16155410.9023125
788,Dodge,CHARENGER,Automatic transmission,2WD,6200.0,COUPE,,PETROL,26290977.1093125
789,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,12658591.1673
790,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,15675552.1026
791,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,14779799.211937502
792,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,24122598.1790625
793,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,18520870.286587503
794,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,24640243.0808625
795,Dodge,CHARENGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,16241108.793975
796,Dodge,CHARENGER 392 SRT8,Automatic transmission,2WD,6400.0,COUPE,,PETROL,15264103.435425002
797,Dodge,CHARENGER 392 SRT8,Automatic transmission,2WD,6400.0,COUPE,,PETROL,16121082.352050003
798,Dodge,CHARENGER R/T,Manual transmission,2WD,5700.0,COUPE,,PETROL,11236055.559300002
799,Dodge,CHARENGER R/T,Automatic transmission,2WD,5700.0,COUPE,,PETROL,15658264.343475003
800,Dodge,CHARENGER R/T,Automatic transmission,2WD,5700.0,COUPE,,PETROL,11489691.682462499
801,Dodge,CHARENGER R/T,Automatic transmission,2WD,5700.0,COUPE,,PETROL,17504350.0500375
802,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,11580081.965887502
803,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,13375045.299037501
804,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,18466043.3933625
805,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,17903697.285825003
806,Dodge,CHARENGER R/T,Manual transmission,2WD,6400.0,COUPE,,PETROL,28459356.0395625
807,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,29967589.539225005
808,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,24725940.972525
809,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,DOUBLE CAB,,PETROL,21263449.787775002
810,Dodge,CHARENGER R/T,Automatic transmission,2WD,6400.0,COUPE,,PETROL,21263449.787775002
811,Dodge,CHARENGER R/T PLUS,Automatic transmission,2WD,5700.0,COUPE,,PETROL,12432368.49075
812,Dodge,CHARENGER R/T PLUS,Automatic transmission,2WD,5700.0,COUPE,,PETROL,13549898.6341875
813,Dodge,CHARENGER R/T PLUS,Automatic transmission,2WD,5700.0,COUPE,,PETROL,16241108.793975
814,Dodge,CHARENGER R/T PLUS,Automatic transmission,2WD,5700.0,COUPE,,PETROL,15298431.9856875
815,Dodge,CHARENGER R/T PLUS,Manual transmission,2WD,5700.0,COUPE,,PETROL,12658591.1673
816,Dodge,CHARENGER R/T PLUS,Automatic transmission,2WD,5700.0,COUPE,,PETROL,15486868.560150001
817,Dodge,CHARENGER SRT HELLCA,Automatic transmission,2WD,6200.0,COUPE,,PETROL,29609485.95735
818,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6100.0,COUPE,,PETROL,33776329.84245001
819,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,14419719.886162503
820,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,21143423.345850002
821,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,23011736.171287503
822,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,34681467.516637504
823,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,25668617.780812502
824,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,34681467.516637504
825,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,32216480.0334
826,Dodge,CHARENGER SRT HELLCAT,Automatic transmission,2WD,6200.0,COUPE,,PETROL,31873688.466749996
827,Dodge,CHARENGER SXT,Automatic transmission,2WD,3600.0,COUPE,,PETROL,6677767.4140125
828,Dodge,CHARENGER SXT,Automatic transmission,2WD,3600.0,COUPE,,PETROL,7584880.8321
829,Dodge,CHARENGER SXT,Automatic transmission,2WD,3600.0,COUPE,,PETROL,8284294.172700003
830,Dodge,CHARENGER SXT,Automatic transmission,2WD,3600.0,COUPE,,PETROL,7567840.0409625005
831,Dodge,CHARENGER SXT PLUS,Automatic transmission,2WD,3600.0,COUPE,,PETROL,9453193.6575375
832,Dodge,CHARENGER SXT PLUS,Automatic transmission,2WD,3600.0,COUPE,,PETROL,10169894.757262502
833,Dodge,CHARGER,Automatic transmission,2WD,6200.0,COUPE,,PETROL,34153449.95936251
834,Dodge,CHARGER,Automatic transmission,2WD,6200.0,COUPE,,PETROL,39604280.411475
835,Dodge,CHARGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,13601514.943575002
836,Dodge,CHARGER,Automatic transmission,2WD,6400.0,COUPE,,PETROL,22463220.27105
837,Dodge,CHARGER SXT,Automatic transmission,2WD,3600.0,SEDAN,,PETROL,8322080.2747875005
838,Dodge,CHARGER SXT,Automatic transmission,2WD,3600.0,COUPE,,PETROL,11664545.0176125
839,Dodge,DURANGO,Automatic transmission,4WD,6400.0,SUV,,PETROL,14784244.6357125
840,Dodge,DURANGO CITADEL,Automatic transmission,2WD,5700.0,SUV,,PETROL,9641877.1999875
841,Dodge,DURANGO RT,Automatic transmission,4WD,5700.0,SUV,,PETROL,10841647.683262503
842,Dodge,RAM,Automatic transmission,2WD,5700.0,DOUBLE CAB,,PETROL,13014965.9732625
843,Dodge,RAM,Automatic transmission,2WD,5700.0,DOUBLE CAB,,PETROL,15260645.883600002
844,Dodge,RAM BASE GRADE,Automatic transmission,2WD,5200.0,WAGON,,PETROL,4328113.9809375
845,Dodge,RAM RARAMY,Automatic transmission,4WD,5700.0,COUPE,,PETROL,8887636.966162499
846,Dodge,RAM RARAMY,Automatic transmission,2WD,5700.0,DOUBLE CAB,,PETROL,14695089.192225002
847,Dongfeng,FENGSHEN E70,Automatic transmission,2WD,,SEDAN,5,ELECTRIC,3482881.874999999
848,Dongfeng,FORTHING T5 EVO,Automatic transmission,2WD,1500.0,SUV,5,PETROL,3869868.749999999
849,Dongfeng,FENGON E3 EV,Automatic transmission,2WD,,SUV,5,ELECTRIC,3905049.374999999
850,Dongfeng,EX1 NANO BOX,Automatic transmission,2WD,,SUV,4,ELECTRIC,1583128.1249999995
851,Dongfeng,EΠ 007,Automatic transmission,MULTI,,SEDAN,5,ELECTRIC,4221674.999999999
852,Dongfeng,NAMMI 01,Automatic transmission,2WD,,HATCHBACK,5,ELECTRIC,2005295.6249999995
853,Dongfeng,LINGXI L,Automatic transmission,2WD,,SEDAN,5,ELECTRIC,3482881.874999999
854,Dongfeng,EΠ 008,Automatic transmission,MULTI,,SUV,5–6,ELECTRIC,4327216.874999999
855,Dongfeng,AEOLUS SKY EV01,Automatic transmission,2WD,,SUV,5,ELECTRIC,4010591.249999999
856,Dongfeng,FORTHING XINGHAI S7,Automatic transmission,2WD,,SEDAN,5,ELECTRIC,4854926.249999999
857,Eicher,PRO 6042HT TRUCK,Manual transmission,4WD,,OTHER,,DIESEL,7925408.550000002
858,Eicher,PRO 60,Manual transmission,4WD,,OTHER,,DIESEL,8334839.250000002
859,Eicher,PRO 6028,Manual transmission,4WD,,OTHER,,DIESEL,6770229.075000001
860,Eicher,PRO 6019,Manual transmission,4WD,,OTHER,,DIESEL,5907500.100000001
861,Eicher,PRO 6035T,Manual transmission,4WD,,OTHER,,DIESEL,7157725.987500001
862,Eicher,PRO 6035TM,Manual transmission,4WD,,OTHER,,DIESEL,5980612.725000001
863,Eicher,PRO 6042HT,Manual transmission,4WD,,OTHER,,DIESEL,7925408.550000002
864,Eicher,PRO 8028XM,Manual transmission,4WD,,OTHER,,DIESEL,10279635.075
865,Eicher,PRO 8035XM,Manual transmission,4WD,,OTHER,,DIESEL,13174895.025000002
866,Eicher,PRO 6019T,Manual transmission,4WD,,OTHER,,DIESEL,6214573.125
867,Eicher,PRO 6028T,Manual transmission,4WD,,OTHER,,DIESEL,8758892.475000001
868,Eicher,ICHER PRO 6055 4X2,Manual transmission,4WD,,OTHER,,DIESEL,7309800.2475000005
869,Eicher,PRO 8055,Manual transmission,4WD,,OTHER,,DIESEL,8709175.89
870,Eicher,PRO 2049,Manual transmission,4WD,,OTHER,,DIESEL,2149511.1750000003
871,Eicher,PRO 2049CNG,Manual transmission,4WD,,OTHER,,DIESEL,2193378.75
872,Eicher,PRO 2050,Manual transmission,4WD,,OTHER,,DIESEL,2778279.7500000005
873,Eicher,PRO 2055,Manual transmission,4WD,,OTHER,,DIESEL,2705167.125
874,Eicher,PRO 2050 CNG,Manual transmission,4WD,,OTHER,,DIESEL,2807524.8000000003
875,Eicher,PRO 2055DSD,Manual transmission,4WD,,OTHER,,DIESEL,2807524.8000000003
876,Eicher,PRO 2055K,Manual transmission,4WD,,OTHER,,DIESEL,2582337.915
877,Eicher,PRO 2059,Manual transmission,4WD,,OTHER,,DIESEL,2573564.4000000004
878,Eicher,PRO 2059 CNG,Manual transmission,4WD,,OTHER,,DIESEL,2529696.825
879,Eicher,PRO 2059XP,Manual transmission,4WD,,OTHER,,DIESEL,3091201.785
880,Eicher,PRO 2059XP CNG,Manual transmission,4WD,,OTHER,,DIESEL,2968372.575
881,Eicher,PRO 2075,Manual transmission,4WD,,OTHER,,DIESEL,3692187.5625
882,Eicher,PRO 2075 CNG,Manual transmission,4WD,,OTHER,,DIESEL,3216955.5
883,Eicher,PRO 2080XP,Manual transmission,4WD,,OTHER,,DIESEL,3392425.8000000003
884,Eicher,PRO 2090,Manual transmission,4WD,,OTHER,,DIESEL,3524028.5250000004
885,Eicher,PRO 2095,Manual transmission,4WD,,OTHER,,DIESEL,3582518.625
886,Eicher,PRO 2095XP,Manual transmission,4WD,,OTHER,,DIESEL,3443604.6375
887,Eicher,2095XP CNG,Manual transmission,4WD,,OTHER,,DIESEL,3719970.3600000003
888,Faw,CAMINHÃO TIPPER CA3312P2K2 HLQ ,Manual transmission,MULTI,,TRUCK,,DIESEL,10533517.5
889,Faw,BACK DUMPER CA3252P2K2 J5P ,Manual transmission,MULTI,7700.0,TRUCK,,DIESEL,6360412.8
890,Faw,CA3310P6,Manual transmission,MULTI,8600.0,TRUCK,,DIESEL,11943038.68
891,Faw,CA3120PK,Manual transmission,4WD,8600.0,TRUCK,,DIESEL,5343088.75
892,Faw,CA6371,Manual transmission,4WD,7100.0,VAN,,DIESEL,1125000.0
893,Faw,CA1024V MINI,Manual transmission,4WD,1100.0,SINGLE CAB,,DIESEL,840000.0
894,Faw,CA1021 DJA ADMIRAL,Manual transmission,4WD,970.0,SINGLE CAB,,DIESEL,2543220.0
895,Faw,CA1021 DJA ADMIRAL,Manual transmission,4WD,970.0,DOUBLE CAB,,DIESEL,2949180.0
896,Faw,BQ2023 GRAND TIGER,Manual transmission,4WD,2237.0,DOUBLE CAB,,DIESEL,3963600.0
897,Faw,CA1223,Manual transmission,MULTI,2237.0,TRUCK,,DIESEL,5040000.0
898,Faw,CA3250,Manual transmission,MULTI,,TRUCK,,DIESEL,6960000.0
899,Faw,CA3320,Manual transmission,MULTI,8000.0,TRUCK,,DIESEL,7440000.0
900,Faw,CA1041K2L2Y,Manual transmission,MULTI,6557.0,TRUCK,,DIESEL,1680000.0
901,Faw,CA1075 CHASSIS ONLY,Manual transmission,4WD,3168.0,TRUCK,,DIESEL,1980000.0
902,Faw,CA1081 FAW FIGHTER CHASSIS ONLY,Manual transmission,4WD,,TRUCK,,DIESEL,2990000.0
903,Faw,CA1170,Manual transmission,MULTI,,TRUCK,,DIESEL,5460000.0
904,Faw,CA1320 CEMENT MIXER J5P,Manual transmission,MULTI,,TRUCK,,DIESEL,7200000.0
905,Faw,CA1311,Manual transmission,MULTI,,TRUCK,,DIESEL,6875000.0
906,Faw,CA1083 TANKER,Manual transmission,4WD,,TRUCK,,DIESEL,2520000.0
907,Faw,CA1074 FBU,Manual transmission,4WD,,BUS,,DIESEL,5165580.0
908,Faw,CA1074 CHASSIS CAB,Manual transmission,4WD,3857.0,BUS,,DIESEL,3360000.0
909,Faw,CA6680,Manual transmission,4WD,3857.0,BUS,,DIESEL,9545117.5
910,Faw,CA1044,Manual transmission,,6842.0,BUS,,DIESEL,5366256.0
911,Faw,CA1081 ,Manual transmission,4WD,,BUS,,DIESEL,7300603.2
912,Faw,CA1083,Manual transmission,4WD,,BUS,,DIESEL,7084808.75
913,Faw,XQ6751TQ2 LUXURY BUS,Manual transmission,4WD,,BUS,,DIESEL,7487798.399999999
914,Faw,XQ6100MH2 LUXURY BUS,Manual transmission,4WD,,BUS,,DIESEL,14850800.4
915,Faw,CA6413 SIRUS,Manual transmission,2WD,,SEDAN,,DIESEL,3556704.0
916,Faw,CA1170,Manual transmission,MULTI,,TRUCK,,DIESEL,7051010.399999999
917,Faw,CA1223 LONG CHASSIS,Manual transmission,MULTI,,TRUCK,,DIESEL,8610968.4
918,Faw,CA1311,Manual transmission,MULTI,,TRUCK,,DIESEL,11049702.5
919,Faw,CA1128,Manual transmission,4WD,,TRUCK,,DIESEL,6551823.6
920,Faw,CA3223,Manual transmission,MULTI,,TRUCK,,DIESEL,9234951.6
921,Faw,CA3075,Manual transmission,4WD,,TRUCK,,DIESEL,5459852.5
922,Faw,CA3120,Manual transmission,4WD,,TRUCK,,DIESEL,7051010.399999999
923,Faw,CA4258 J5,Manual transmission,MULTI,,VAN,,DIESEL,10046130.0
924,Faw,CA4250 J6,Manual transmission,MULTI,,VAN,,DIESEL,10482918.0
925,Faw,CA4322P2K15TIA82,Manual transmission,,,VAN,,DIESEL,9234951.6
926,Faw,CA4161,Manual transmission,MULTI,,VAN,,DIESEL,8486172.0
927,Faw,CA4080,Manual transmission,4WD,,TRUCK,,DIESEL,4867069.2
928,Faw,CA1120 SWB,Manual transmission,4WD,,TRUCK,,DIESEL,6239832.0
929,Faw,CA1120 LWB,Manual transmission,4WD,,TRUCK,,DIESEL,6427027.2
930,Faw,CA1150 LWB,Manual transmission,4WD,,TRUCK,,DIESEL,6824816.25
931,Faw,CA5150 CEMENT MIXER 3.5M,Manual transmission,4WD,,TRUCK,,DIESEL,8059782.5
932,Faw,CA5250 CEMENT MIXER 8 CBM,Manual transmission,MULTI,,TRUCK,,DIESEL,11762082.8
933,Faw,CA 2160 FIGHTER,Manual transmission,4WD,,TRUCK,,DIESEL,21277827.599999998
934,Ferrari,FERRARI 488 GTB BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,58665269.686725006
935,Ferrari,FERRARI 488 SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,53517715.92326251
936,Ferrari,FERRARI 488 SPIDER,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,59287382.0472375
937,Ferrari,FERRARI 812 SUPERFAST BASE GRADE,Automatic transmission,2WD,6500.0,COUPE,,PETROL,70921056.06641251
938,Ferrari,FERRARI GTC4 LUSSO BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,48037743.248625
939,Ferrari,FERRARI GTC4 LUSSO,Automatic transmission,2WD,6300.0,COUPE,,PETROL,47523555.89865
940,Ferrari,FERRARI 488PISTA BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,117606402.61548753
941,Ferrari,FERRARI 488PISTA SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,169571183.83335
942,Ferrari,FERRARI 488 SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,69695353.94445
943,Ferrari,FERRARI 812 SUPERFAST BASE GRADE,Automatic transmission,2WD,6500.0,COUPE,,PETROL,75125686.05360001
944,Ferrari,FERRARI 812 SUPERFAST,Automatic transmission,2WD,6500.0,COUPE,,PETROL,78613861.90904999
945,Ferrari,FERRARI PORTOFINO BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,47729280.2322375
946,Ferrari,FERRARI GTC4 LUSSO T,Automatic transmission,2WD,3900.0,COUPE,,PETROL,37034578.5015375
947,Ferrari,FERRARI PORTOFINO,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,56402548.985249996
948,Ferrari,FERRARI F8 SPIDER,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,82148467.74615002
949,Ferrari,FERRARI F8 TRIBUTO BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,69978379.25812499
950,Ferrari,FERRARI SF90 STRADALE BASE GRADE,Automatic transmission,2WD,4000.0,COUPE,,HYBRID,101174881.50315002
951,Ferrari,FERRARI F8 TRIBUTO,Automatic transmission,2WD,3900.0,COUPE,,PETROL,84033821.36272502
952,Ferrari,FERRARI PORTOFINO M BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,58665269.686725006
953,Ferrari,FERRARI PORTOFINO M,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,60036435.95332501
954,Ferrari,FERRARI ROMA,Automatic transmission,2WD,3900.0,COUPE,,PETROL,69035455.48185
955,Ferrari,FERRARI SF90 SPIDER,Automatic transmission,2WD,4000.0,CONVERTIBLE,,PETROL,109762699.33248751
956,Ferrari,FERRARI SF90 STRADALE,Automatic transmission,2WD,4000.0,CONVERTIBLE,,HYBRID,94318556.234175
957,Ferrari,FERRARI F8 SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,99203829.9949125
958,Ferrari,FERRARI ROMA BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,61116426.9626625
959,Ferrari,FERRARI 296GTB BASE GRADE,Automatic transmission,2WD,3000.0,COUPE,,HYBRID,66716426.079225
960,Ferrari,FERRARI 296GTB,Automatic transmission,2WD,3000.0,COUPE,,HYBRID,92432955.64961249
961,Ferrari,FERRARI 296GTS BASE GRADE,Automatic transmission,2WD,3000.0,CONVERTIBLE,,HYBRID,111874275.62561251
962,Ferrari,FERRARI 296GTS,Automatic transmission,2WD,3000.0,CONVERTIBLE,,HYBRID,84033821.36272502
963,Ferrari,FERRARI SF90 SPIDER BASE GRADE,Automatic transmission,2WD,4000.0,CONVERTIBLE,,PETROL,127914846.4137375
964,Ferrari,296GTB,Automatic transmission,2WD,3000.0,COUPE,,HYBRID,115541194.56201562
965,Ferrari,296GTB BASE GRADE,Automatic transmission,2WD,3000.0,COUPE,,HYBRID,83395532.59903125
966,Ferrari,296GTS,Automatic transmission,2WD,3000.0,CONVERTIBLE,,HYBRID,105042276.70340624
967,Ferrari,296GTS BASE GRADE,Automatic transmission,2WD,3000.0,CONVERTIBLE,,HYBRID,139842844.53201565
968,Ferrari,488 SPIDER,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,169392520.13496435
969,Ferrari,488 SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,174238384.861125
970,Ferrari,488PISTA BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,294016006.53871876
971,Ferrari,488PISTA SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,423927959.583375
972,Ferrari,812 SUPERFAST,Automatic transmission,2WD,6500.0,COUPE,,PETROL,196534654.772625
973,Ferrari,812 SUPERFAST BASE GRADE,Automatic transmission,2WD,6500.0,COUPE,,PETROL,202631588.7611786
974,Ferrari,812 SUPERFAST BASE GRADE,Automatic transmission,2WD,6500.0,COUPE,,PETROL,187814215.134
975,Ferrari,F8 SPIDER,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,164296935.49230003
976,Ferrari,F8 SPIDER BASE GRADE,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,141719757.1355893
977,Ferrari,F8 TRIBUTO,Automatic transmission,2WD,3900.0,COUPE,,PETROL,140056368.93787503
978,Ferrari,F8 TRIBUTO BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,139956758.51624998
979,Ferrari,GTC4 LUSSO,Automatic transmission,2WD,6300.0,COUPE,,PETROL,135781588.28185713
980,Ferrari,GTC4 LUSSO BASE GRADE,Automatic transmission,2WD,3900.0,COUPE,,PETROL,137250694.99607143
981,Ferrari,GTC4 LUSSO T,Automatic transmission,2WD,3900.0,COUPE,,PETROL,82299063.33675003
982,Ferrari,PORTOFINO,Automatic transmission,2WD,3900.0,CONVERTIBLE,,PETROL,125338997.74500002
